t	x	y
3.647	-0.234546	1.2062
3.648	-0.232832	1.20428
3.649	-0.231121	1.20235
3.65	-0.229413	1.20041
3.651	-0.227707	1.19845
3.652	-0.226003	1.19648
3.653	-0.224302	1.1945
3.654	-0.222604	1.19251
3.655	-0.220908	1.19051
3.656	-0.219215	1.18849
3.657	-0.217524	1.18646
3.658	-0.215836	1.18441
3.659	-0.21415	1.18236
3.66	-0.212468	1.18029
3.661	-0.210788	1.17821
3.662	-0.209111	1.17611
3.663	-0.207436	1.174
3.664	-0.205764	1.17188
3.665	-0.204095	1.16975
3.666	-0.202429	1.1676
3.667	-0.200766	1.16545
3.668	-0.199105	1.16328
3.669	-0.197448	1.16109
3.67	-0.195793	1.1589
3.671	-0.194142	1.15669
3.672	-0.192493	1.15446
3.673	-0.190847	1.15223
3.674	-0.189204	1.14998
3.675	-0.187565	1.14772
3.676	-0.185928	1.14545
3.677	-0.184294	1.14316
3.678	-0.182664	1.14086
3.679	-0.181036	1.13855
3.68	-0.179412	1.13622
3.681	-0.177791	1.13388
3.682	-0.176173	1.13153
3.683	-0.174559	1.12917
3.684	-0.172948	1.12679
3.685	-0.17134	1.1244
3.686	-0.169735	1.122
3.687	-0.168133	1.11959
3.688	-0.166535	1.11716
3.689	-0.164941	1.11472
3.69	-0.16335	1.11226
3.691	-0.161762	1.10979
3.692	-0.160177	1.10731
3.693	-0.158597	1.10482
3.694	-0.157019	1.10231
3.695	-0.155446	1.09979
3.696	-0.153876	1.09726
3.697	-0.152309	1.09472
3.698	-0.150746	1.09216
3.699	-0.149187	1.08959
3.7	-0.147631	1.087
3.701	-0.14608	1.08441
3.702	-0.144532	1.08179
3.703	-0.142987	1.07917
3.704	-0.141447	1.07653
3.705	-0.13991	1.07388
3.706	-0.138378	1.07122
3.707	-0.136849	1.06855
3.708	-0.135324	1.06586
3.709	-0.133803	1.06315
3.71	-0.132286	1.06044
3.711	-0.130773	1.05771
3.712	-0.129265	1.05497
3.713	-0.12776	1.05221
3.714	-0.126259	1.04945
3.715	-0.124763	1.04667
3.716	-0.12327	1.04387
3.717	-0.121782	1.04106
3.718	-0.120299	1.03824
3.719	-0.118819	1.03541
3.72	-0.117344	1.03256
3.721	-0.115873	1.0297
3.722	-0.114407	1.02683
3.723	-0.112945	1.02394
3.724	-0.111487	1.02105
3.725	-0.110034	1.01813
3.726	-0.108585	1.01521
3.727	-0.107141	1.01227
3.728	-0.105702	1.00931
3.729	-0.104267	1.00635
3.73	-0.102837	1.00337
3.731	-0.101411	1.00038
3.732	-0.0999907	0.997373
3.733	-0.0985747	0.994354
3.734	-0.0971636	0.991323
3.735	-0.0957573	0.988278
3.736	-0.0943558	0.985219
3.737	-0.0929593	0.982148
3.738	-0.0915677	0.979063
3.739	-0.0901811	0.975964
3.74	-0.0887996	0.972853
3.741	-0.0874231	0.969728
3.742	-0.0860517	0.96659
3.743	-0.0846855	0.963439
3.744	-0.0833244	0.960274
3.745	-0.0819686	0.957096
3.746	-0.080618	0.953905
3.747	-0.0792727	0.950701
3.748	-0.0779328	0.947483
3.749	-0.0765982	0.944252
3.75	-0.0752691	0.941007
3.751	-0.0739454	0.937749
3.752	-0.0726272	0.934478
3.753	-0.0713146	0.931194
3.754	-0.0700076	0.927896
3.755	-0.0687062	0.924585
3.756	-0.0674104	0.92126
3.757	-0.0661204	0.917923
3.758	-0.0648361	0.914572
3.759	-0.0635577	0.911207
3.76	-0.062285	0.907829
3.761	-0.0610183	0.904438
3.762	-0.0597575	0.901034
3.763	-0.0585026	0.897616
3.764	-0.0572538	0.894184
3.765	-0.0560111	0.89074
3.766	-0.0547744	0.887282
3.767	-0.053544	0.883811
3.768	-0.0523197	0.880326
3.769	-0.0511017	0.876828
3.77	-0.0498899	0.873317
3.771	-0.0486845	0.869792
3.772	-0.0474856	0.866254
3.773	-0.046293	0.862703
3.774	-0.0451069	0.859138
3.775	-0.0439274	0.85556
3.776	-0.0427544	0.851968
3.777	-0.0415881	0.848364
3.778	-0.0404285	0.844745
3.779	-0.0392756	0.841114
3.78	-0.0381295	0.837469
3.781	-0.0369902	0.833811
3.782	-0.0358578	0.830139
3.783	-0.0347323	0.826454
3.784	-0.0336138	0.822756
3.785	-0.0325024	0.819044
3.786	-0.031398	0.815319
3.787	-0.0303008	0.811581
3.788	-0.0292108	0.807829
3.789	-0.028128	0.804065
3.79	-0.0270525	0.800286
3.791	-0.0259844	0.796495
3.792	-0.0249237	0.79269
3.793	-0.0238705	0.788871
3.794	-0.0228248	0.78504
3.795	-0.0217866	0.781195
3.796	-0.0207561	0.777337
3.797	-0.0197333	0.773465
3.798	-0.0187182	0.769581
3.799	-0.017711	0.765683
3.8	-0.0167115	0.761771
3.801	-0.0157201	0.757847
3.802	-0.0147365	0.753909
3.803	-0.0137611	0.749958
3.804	-0.0127937	0.745993
3.805	-0.0118344	0.742015
3.806	-0.0108834	0.738025
3.807	-0.00994065	0.73402
3.808	-0.00900623	0.730003
3.809	-0.0080802	0.725972
3.81	-0.00716263	0.721929
3.811	-0.00625357	0.717872
3.812	-0.00535309	0.713801
3.813	-0.00446125	0.709718
3.814	-0.00357811	0.705622
3.815	-0.00270374	0.701512
3.816	-0.0018382	0.697389
3.817	-0.000981549	0.693253
3.818	-0.000133857	0.689104
3.819	0.000704814	0.684941
3.82	0.0015344	0.680766
3.821	0.00235483	0.676578
3.822	0.00316605	0.672376
3.823	0.00396798	0.668161
3.824	0.00476056	0.663934
3.825	0.00554372	0.659693
3.826	0.00631741	0.655439
3.827	0.00708154	0.651172
3.828	0.00783605	0.646892
3.829	0.00858088	0.642599
3.83	0.00931595	0.638294
3.831	0.0100412	0.633975
3.832	0.0107565	0.629643
3.833	0.0114619	0.625299
3.834	0.0121573	0.620941
3.835	0.0128426	0.616571
3.836	0.0135176	0.612187
3.837	0.0141825	0.607791
3.838	0.014837	0.603382
3.839	0.0154812	0.59896
3.84	0.0161148	0.594526
3.841	0.016738	0.590078
3.842	0.0173506	0.585618
3.843	0.0179524	0.581145
3.844	0.0185436	0.57666
3.845	0.0191239	0.572161
3.846	0.0196933	0.56765
3.847	0.0202518	0.563127
3.848	0.0207992	0.558591
3.849	0.0213355	0.554042
3.85	0.0218607	0.54948
3.851	0.0223745	0.544906
3.852	0.0228771	0.54032
3.853	0.0233682	0.535721
3.854	0.0238478	0.531109
3.855	0.0243159	0.526485
3.856	0.0247724	0.521849
3.857	0.0252171	0.5172
3.858	0.0256501	0.512539
3.859	0.0260712	0.507866
3.86	0.0264804	0.50318
3.861	0.0268776	0.498482
3.862	0.0272627	0.493772
3.863	0.0276356	0.48905
3.864	0.0279963	0.484315
3.865	0.0283448	0.479568
3.866	0.0286808	0.474809
3.867	0.0290043	0.470038
3.868	0.0293154	0.465255
3.869	0.0296138	0.460461
3.87	0.0298996	0.455654
3.871	0.0301726	0.450835
3.872	0.0304327	0.446004
3.873	0.03068	0.441161
3.874	0.0309143	0.436307
3.875	0.0311355	0.431441
3.876	0.0313437	0.426563
3.877	0.0315386	0.421673
3.878	0.0317202	0.416772
3.879	0.0318885	0.411859
3.88	0.0320435	0.406934
3.881	0.0321849	0.401998
3.882	0.0323127	0.397051
3.883	0.032427	0.392092
3.884	0.0325275	0.387121
3.885	0.0326143	0.38214
3.886	0.0326873	0.377147
3.887	0.0327463	0.372142
3.888	0.0327914	0.367127
3.889	0.0328224	0.3621
3.89	0.0328394	0.357063
3.891	0.0328422	0.352014
3.892	0.0328307	0.346954
3.893	0.032805	0.341883
3.894	0.0327648	0.336801
3.895	0.0327103	0.331709
3.896	0.0326413	0.326605
3.897	0.0325577	0.321491
3.898	0.0324596	0.316366
3.899	0.0323468	0.311231
3.9	0.0322192	0.306084
3.901	0.0320769	0.300928
3.902	0.0319197	0.295761
3.903	0.0317477	0.290583
3.904	0.0315608	0.285395
3.905	0.0313588	0.280197
3.906	0.0311418	0.274988
3.907	0.0309097	0.269769
3.908	0.0306625	0.26454
3.909	0.0304001	0.259301
3.91	0.0301225	0.254052
3.911	0.0298296	0.248793
3.912	0.0295214	0.243525
3.913	0.0291978	0.238246
3.914	0.0288589	0.232957
3.915	0.0285045	0.227659
3.916	0.0281347	0.222351
3.917	0.0277494	0.217034
3.918	0.0273485	0.211707
3.919	0.0269321	0.20637
3.92	0.0265002	0.201024
3.921	0.0260526	0.195669
3.922	0.0255893	0.190304
3.923	0.0251104	0.18493
3.924	0.0246159	0.179547
3.925	0.0241056	0.174155
3.926	0.0235796	0.168754
3.927	0.0230379	0.163344
3.928	0.0224805	0.157925
3.929	0.0219073	0.152498
3.93	0.0213184	0.147061
3.931	0.0207137	0.141616
3.932	0.0200932	0.136162
3.933	0.019457	0.130699
3.934	0.018805	0.125228
3.935	0.0181372	0.119749
3.936	0.0174537	0.114261
3.937	0.0167544	0.108765
3.938	0.0160394	0.10326
3.939	0.0153087	0.0977476
3.94	0.0145622	0.0922267
3.941	0.0138001	0.0866979
3.942	0.0130223	0.0811609
3.943	0.0122289	0.0756161
3.944	0.0114198	0.0700633
3.945	0.0105951	0.0645027
3.946	0.00975489	0.0589344
3.947	0.00889912	0.0533583
3.948	0.00802784	0.0477746
3.949	0.00714111	0.0421832
3.95	0.00623895	0.0365844
3.951	0.00532141	0.030978
3.952	0.00438854	0.0253642
3.953	0.00344037	0.0197431
3.954	0.00247697	0.0141147
3.955	0.00149838	0.00847896
3.956	0.000504649	0.00283606
3.957	-0.000504154	-0.002814
3.958	-0.00152798	-0.00847115
3.959	-0.00256675	-0.0141353
3.96	-0.00362043	-0.0198065
3.961	-0.00468893	-0.0254847
3.962	-0.00577218	-0.0311697
3.963	-0.00687013	-0.0368616
3.964	-0.00798269	-0.0425603
3.965	-0.00910979	-0.0482657
3.966	-0.0102514	-0.0539779
3.967	-0.0114073	-0.0596967
3.968	-0.0125776	-0.0654221
3.969	-0.013762	-0.0711542
3.97	-0.0149606	-0.0768927
3.971	-0.0161733	-0.0826378
3.972	-0.0173999	-0.0883893
3.973	-0.0186404	-0.0941473
3.974	-0.0198946	-0.0999116
3.975	-0.0211626	-0.105682
3.976	-0.0224441	-0.111459
3.977	-0.0237391	-0.117243
3.978	-0.0250475	-0.123032
3.979	-0.0263691	-0.128828
3.98	-0.027704	-0.13463
3.981	-0.0290519	-0.140438
3.982	-0.0304128	-0.146252
3.983	-0.0317866	-0.152073
3.984	-0.0331731	-0.157899
3.985	-0.0345722	-0.163732
3.986	-0.0359839	-0.16957
3.987	-0.0374081	-0.175415
3.988	-0.0388445	-0.181266
3.989	-0.0402931	-0.187122
3.99	-0.0417539	-0.192985
3.991	-0.0432266	-0.198853
3.992	-0.0447111	-0.204728
3.993	-0.0462074	-0.210608
3.994	-0.0477153	-0.216494
3.995	-0.0492347	-0.222387
3.996	-0.0507655	-0.228285
3.997	-0.0523076	-0.234189
3.998	-0.0538608	-0.240098
3.999	-0.055425	-0.246014
4	-0.0570001	-0.251936
4.001	-0.0585861	-0.257863
4.002	-0.0601826	-0.263796
4.003	-0.0617898	-0.269735
4.004	-0.0634073	-0.27568
4.005	-0.0650352	-0.281631
4.006	-0.0666733	-0.287587
4.007	-0.0683214	-0.29355
4.008	-0.0699795	-0.299518
4.009	-0.0716474	-0.305492
4.01	-0.073325	-0.311472
4.011	-0.0750122	-0.317458
4.012	-0.0767089	-0.323449
4.013	-0.0784149	-0.329447
4.014	-0.0801302	-0.33545
4.015	-0.0818546	-0.341459
4.016	-0.083588	-0.347474
4.017	-0.0853303	-0.353495
4.018	-0.0870814	-0.359522
4.019	-0.0888412	-0.365555
4.02	-0.0906095	-0.371594
4.021	-0.0923862	-0.377638
4.022	-0.0941713	-0.383689
4.023	-0.0959646	-0.389745
4.024	-0.0977661	-0.395807
4.025	-0.0995755	-0.401876
4.026	-0.101393	-0.40795
4.027	-0.103218	-0.414031
4.028	-0.105051	-0.420117
4.029	-0.106891	-0.426209
4.03	-0.108739	-0.432308
4.031	-0.110594	-0.438412
4.032	-0.112457	-0.444523
4.033	-0.114327	-0.450639
4.034	-0.116204	-0.456762
4.035	-0.118088	-0.462891
4.036	-0.119978	-0.469026
4.037	-0.121876	-0.475167
4.038	-0.12378	-0.481314
4.039	-0.125691	-0.487467
4.04	-0.127609	-0.493626
4.041	-0.129533	-0.499792
4.042	-0.131463	-0.505964
4.043	-0.1334	-0.512142
4.044	-0.135343	-0.518326
4.045	-0.137292	-0.524517
4.046	-0.139247	-0.530714
4.047	-0.141208	-0.536917
4.048	-0.143175	-0.543126
4.049	-0.145148	-0.549342
4.05	-0.147126	-0.555564
4.051	-0.149111	-0.561792
4.052	-0.151101	-0.568027
4.053	-0.153096	-0.574268
4.054	-0.155097	-0.580515
4.055	-0.157103	-0.586769
4.056	-0.159115	-0.593029
4.057	-0.161132	-0.599295
4.058	-0.163154	-0.605568
4.059	-0.165182	-0.611847
4.06	-0.167214	-0.618133
4.061	-0.169252	-0.624425
4.062	-0.171295	-0.630723
4.063	-0.173342	-0.637028
4.064	-0.175395	-0.64334
4.065	-0.177452	-0.649657
4.066	-0.179515	-0.655981
4.067	-0.181582	-0.662312
4.068	-0.183653	-0.668649
4.069	-0.18573	-0.674992
4.07	-0.187811	-0.681342
4.071	-0.189897	-0.687699
4.072	-0.191987	-0.694062
4.073	-0.194082	-0.700431
4.074	-0.196181	-0.706806
4.075	-0.198285	-0.713189
4.076	-0.200394	-0.719577
4.077	-0.202507	-0.725972
4.078	-0.204624	-0.732373
4.079	-0.206745	-0.738781
4.08	-0.208871	-0.745195
4.081	-0.211001	-0.751616
4.082	-0.213136	-0.758043
4.083	-0.215275	-0.764476
4.084	-0.217418	-0.770916
4.085	-0.219565	-0.777362
4.086	-0.221716	-0.783814
4.087	-0.223872	-0.790272
4.088	-0.226032	-0.796737
4.089	-0.228196	-0.803208
4.09	-0.230364	-0.809686
4.091	-0.232537	-0.816169
4.092	-0.234713	-0.822659
4.093	-0.236894	-0.829155
4.094	-0.239079	-0.835657
4.095	-0.241268	-0.842165
4.096	-0.243461	-0.84868
4.097	-0.245658	-0.8552
4.098	-0.247859	-0.861726
4.099	-0.250065	-0.868259
4.1	-0.252274	-0.874797
4.101	-0.254488	-0.881342
4.102	-0.256706	-0.887892
4.103	-0.258928	-0.894448
4.104	-0.261154	-0.90101
4.105	-0.263384	-0.907578
4.106	-0.265619	-0.914151
4.107	-0.267858	-0.92073
4.108	-0.2701	-0.927315
4.109	-0.272348	-0.933905
4.11	-0.274599	-0.940501
4.111	-0.276854	-0.947102
4.112	-0.279114	-0.953709
4.113	-0.281378	-0.960321
4.114	-0.283646	-0.966939
4.115	-0.285919	-0.973562
4.116	-0.288196	-0.98019
4.117	-0.290477	-0.986823
4.118	-0.292762	-0.993461
4.119	-0.295052	-1.0001
4.12	-0.297347	-1.00675
4.121	-0.299645	-1.01341
4.122	-0.301949	-1.02006
4.123	-0.304256	-1.02673
4.124	-0.306568	-1.03339
4.125	-0.308885	-1.04007
4.126	-0.311206	-1.04674
4.127	-0.313532	-1.05342
4.128	-0.315863	-1.06011
4.129	-0.318198	-1.0668
4.13	-0.320538	-1.07349
4.131	-0.322882	-1.08019
4.132	-0.325232	-1.08689
4.133	-0.327586	-1.09359
4.134	-0.329945	-1.1003
4.135	-0.332309	-1.10702
4.136	-0.334677	-1.11373
4.137	-0.337051	-1.12045
4.138	-0.33943	-1.12717
4.139	-0.341813	-1.1339
4.14	-0.344202	-1.14063
4.141	-0.346596	-1.14736
4.142	-0.348995	-1.1541
4.143	-0.351399	-1.16083
4.144	-0.353809	-1.16757
4.145	-0.356224	-1.17432
4.146	-0.358644	-1.18106
4.147	-0.361069	-1.18781
4.148	-0.3635	-1.19456
4.149	-0.365937	-1.20131
4.15	-0.368379	-1.20806
4.151	-0.370826	-1.21481
4.152	-0.373279	-1.22157
4.153	-0.375738	-1.22832
4.154	-0.378203	-1.23508
4.155	-0.380673	-1.24184
4.156	-0.38315	-1.2486
4.157	-0.385632	-1.25536
4.158	-0.38812	-1.26212
4.159	-0.390614	-1.26888
4.16	-0.393114	-1.27563
4.161	-0.395621	-1.28239
4.162	-0.398133	-1.28915
4.163	-0.400652	-1.29591
4.164	-0.403177	-1.30266
4.165	-0.405708	-1.30942
4.166	-0.408246	-1.31617
4.167	-0.410791	-1.32292
4.168	-0.413341	-1.32967
4.169	-0.415899	-1.33642
4.17	-0.418463	-1.34317
4.171	-0.421034	-1.34991
4.172	-0.423612	-1.35665
4.173	-0.426196	-1.36338
4.174	-0.428788	-1.37011
4.175	-0.431386	-1.37684
4.176	-0.433992	-1.38356
4.177	-0.436605	-1.39028
4.178	-0.439224	-1.397
4.179	-0.441852	-1.4037
4.18	-0.444486	-1.41041
4.181	-0.447128	-1.4171
4.182	-0.449777	-1.42379
4.183	-0.452434	-1.43047
4.184	-0.455098	-1.43715
4.185	-0.45777	-1.44382
4.186	-0.46045	-1.45048
4.187	-0.463137	-1.45713
4.188	-0.465832	-1.46377
4.189	-0.468535	-1.4704
4.19	-0.471246	-1.47702
4.191	-0.473965	-1.48363
4.192	-0.476692	-1.49023
4.193	-0.479428	-1.49682
4.194	-0.482171	-1.5034
4.195	-0.484923	-1.50996
4.196	-0.487683	-1.51651
4.197	-0.490451	-1.52305
4.198	-0.493228	-1.52957
4.199	-0.496013	-1.53608
4.2	-0.498807	-1.54257
4.201	-0.501609	-1.54904
4.202	-0.50442	-1.5555
4.203	-0.507239	-1.56194
4.204	-0.510067	-1.56836
4.205	-0.512904	-1.57476
4.206	-0.51575	-1.58114
4.207	-0.518604	-1.5875
4.208	-0.521467	-1.59384
4.209	-0.524339	-1.60015
4.21	-0.527219	-1.60644
4.211	-0.530109	-1.6127
4.212	-0.533007	-1.61894
4.213	-0.535914	-1.62515
4.214	-0.538829	-1.63133
4.215	-0.541754	-1.63749
4.216	-0.544687	-1.64361
4.217	-0.547628	-1.6497
4.218	-0.550579	-1.65576
4.219	-0.553537	-1.66178
4.22	-0.556504	-1.66777
4.221	-0.55948	-1.67371
4.222	-0.562464	-1.67963
4.223	-0.565456	-1.6855
4.224	-0.568455	-1.69132
4.225	-0.571463	-1.69711
4.226	-0.574478	-1.70285
4.227	-0.577501	-1.70854
4.228	-0.58053	-1.71418
4.229	-0.583567	-1.71977
4.23	-0.58661	-1.72531
4.231	-0.58966	-1.73079
4.232	-0.592715	-1.73622
4.233	-0.595777	-1.74158
4.234	-0.598843	-1.74688
4.235	-0.601914	-1.75212
4.236	-0.60499	-1.75729
4.237	-0.608069	-1.76239
4.238	-0.611151	-1.76742
4.239	-0.614236	-1.77237
4.24	-0.617323	-1.77725
4.241	-0.620411	-1.78204
4.242	-0.623499	-1.78675
4.243	-0.626586	-1.79136
4.244	-0.629672	-1.79589
4.245	-0.632756	-1.80032
4.246	-0.635835	-1.80465
4.247	-0.63891	-1.80888
4.248	-0.641978	-1.813
4.249	-0.645039	-1.81701
4.25	-0.648091	-1.8209
4.251	-0.651132	-1.82467
4.252	-0.654161	-1.82832
4.253	-0.657176	-1.83185
4.254	-0.660174	-1.83523
4.255	-0.663155	-1.83848
4.256	-0.666115	-1.84159
4.257	-0.669052	-1.84455
4.258	-0.671965	-1.84736
4.259	-0.67485	-1.85001
4.26	-0.677705	-1.85251
4.261	-0.680527	-1.85483
4.262	-0.683314	-1.85698
4.263	-0.686061	-1.85896
4.264	-0.688767	-1.86076
4.265	-0.691428	-1.86238
4.266	-0.69404	-1.86381
4.267	-0.696601	-1.86504
4.268	-0.699107	-1.86609
4.269	-0.701556	-1.86693
4.27	-0.703942	-1.86758
4.271	-0.706264	-1.86802
4.272	-0.708518	-1.86825
4.273	-0.7107	-1.86829
4.274	-0.712808	-1.86811
4.275	-0.714839	-1.86773
4.276	-0.71679	-1.86714
4.277	-0.718658	-1.86634
4.278	-0.720441	-1.86534
4.279	-0.722137	-1.86413
4.28	-0.723743	-1.86272
4.281	-0.725257	-1.86111
4.282	-0.726679	-1.8593
4.283	-0.728007	-1.8573
4.284	-0.729239	-1.85511
4.285	-0.730375	-1.85274
4.286	-0.731415	-1.85018
4.287	-0.732357	-1.84745
4.288	-0.733202	-1.84454
4.289	-0.733951	-1.84147
4.29	-0.734602	-1.83823
4.291	-0.735157	-1.83484
4.292	-0.735617	-1.83129
4.293	-0.735981	-1.8276
4.294	-0.736252	-1.82376
4.295	-0.736431	-1.8198
4.296	-0.736518	-1.8157
4.297	-0.736515	-1.81147
4.298	-0.736423	-1.80712
4.299	-0.736244	-1.80266
4.3	-0.735979	-1.79809
4.301	-0.735631	-1.79341
4.302	-0.7352	-1.78863
4.303	-0.734688	-1.78376
4.304	-0.734098	-1.77879
4.305	-0.73343	-1.77373
4.306	-0.732687	-1.76859
4.307	-0.73187	-1.76337
4.308	-0.73098	-1.75807
4.309	-0.730021	-1.7527
4.31	-0.728992	-1.74726
4.311	-0.727897	-1.74176
4.312	-0.726736	-1.73619
4.313	-0.725511	-1.73056
4.314	-0.724224	-1.72487
4.315	-0.722877	-1.71913
4.316	-0.72147	-1.71334
4.317	-0.720005	-1.7075
4.318	-0.718485	-1.70161
4.319	-0.716909	-1.69568
4.32	-0.71528	-1.68971
4.321	-0.713599	-1.68369
4.322	-0.711867	-1.67764
4.323	-0.710086	-1.67156
4.324	-0.708257	-1.66543
4.325	-0.70638	-1.65928
4.326	-0.704458	-1.6531
4.327	-0.702491	-1.64689
4.328	-0.700481	-1.64065
4.329	-0.698428	-1.63438
4.33	-0.696334	-1.62809
4.331	-0.6942	-1.62178
4.332	-0.692026	-1.61545
4.333	-0.689815	-1.60909
4.334	-0.687565	-1.60272
4.335	-0.68528	-1.59633
4.336	-0.682958	-1.58992
4.337	-0.680603	-1.58349
4.338	-0.678213	-1.57705
4.339	-0.675791	-1.5706
4.34	-0.673336	-1.56413
4.341	-0.67085	-1.55765
4.342	-0.668334	-1.55116
4.343	-0.665787	-1.54466
4.344	-0.663212	-1.53815
4.345	-0.660608	-1.53163
4.346	-0.657977	-1.5251
4.347	-0.655318	-1.51857
4.348	-0.652634	-1.51203
4.349	-0.649923	-1.50548
4.35	-0.647188	-1.49892
4.351	-0.644428	-1.49236
4.352	-0.641644	-1.4858
4.353	-0.638837	-1.47923
4.354	-0.636008	-1.47266
4.355	-0.633156	-1.46609
4.356	-0.630283	-1.45951
4.357	-0.627388	-1.45293
4.358	-0.624473	-1.44635
4.359	-0.621538	-1.43977
4.36	-0.618584	-1.43319
4.361	-0.615611	-1.4266
4.362	-0.612619	-1.42002
4.363	-0.609609	-1.41344
4.364	-0.606581	-1.40686
4.365	-0.603536	-1.40028
4.366	-0.600475	-1.3937
4.367	-0.597397	-1.38712
4.368	-0.594304	-1.38055
4.369	-0.591195	-1.37398
4.37	-0.588071	-1.36741
4.371	-0.584932	-1.36084
4.372	-0.581779	-1.35428
4.373	-0.578613	-1.34772
4.374	-0.575432	-1.34116
4.375	-0.572239	-1.33461
4.376	-0.569033	-1.32807
4.377	-0.565815	-1.32152
4.378	-0.562585	-1.31499
4.379	-0.559343	-1.30845
4.38	-0.55609	-1.30193
4.381	-0.552826	-1.29541
4.382	-0.549551	-1.28889
4.383	-0.546266	-1.28238
4.384	-0.542971	-1.27587
4.385	-0.539667	-1.26938
4.386	-0.536353	-1.26288
4.387	-0.53303	-1.2564
4.388	-0.529699	-1.24992
4.389	-0.526359	-1.24345
4.39	-0.523012	-1.23698
4.391	-0.519656	-1.23052
4.392	-0.516293	-1.22407
4.393	-0.512923	-1.21763
4.394	-0.509546	-1.21119
4.395	-0.506162	-1.20477
4.396	-0.502772	-1.19834
4.397	-0.499376	-1.19193
4.398	-0.495975	-1.18553
4.399	-0.492567	-1.17913
4.4	-0.489155	-1.17274
4.401	-0.485738	-1.16636
4.402	-0.482316	-1.15999
4.403	-0.47889	-1.15363
4.404	-0.47546	-1.14727
4.405	-0.472025	-1.14093
4.406	-0.468588	-1.13459
4.407	-0.465147	-1.12826
4.408	-0.461702	-1.12194
4.409	-0.458255	-1.11563
4.41	-0.454806	-1.10933
4.411	-0.451354	-1.10304
4.412	-0.4479	-1.09676
4.413	-0.444445	-1.09049
4.414	-0.440987	-1.08422
4.415	-0.437529	-1.07797
4.416	-0.434069	-1.07172
4.417	-0.430609	-1.06549
4.418	-0.427148	-1.05926
4.419	-0.423686	-1.05305
4.42	-0.420225	-1.04684
4.421	-0.416764	-1.04065
4.422	-0.413303	-1.03446
4.423	-0.409843	-1.02829
4.424	-0.406383	-1.02212
4.425	-0.402925	-1.01596
4.426	-0.399468	-1.00982
4.427	-0.396013	-1.00368
4.428	-0.392559	-0.997556
4.429	-0.389108	-0.991441
4.43	-0.385659	-0.985336
4.431	-0.382212	-0.979241
4.432	-0.378768	-0.973157
4.433	-0.375327	-0.967082
4.434	-0.371889	-0.961018
4.435	-0.368455	-0.954965
4.436	-0.365024	-0.948922
4.437	-0.361597	-0.94289
4.438	-0.358175	-0.936868
4.439	-0.354756	-0.930856
4.44	-0.351343	-0.924855
4.441	-0.347934	-0.918865
4.442	-0.34453	-0.912885
4.443	-0.341131	-0.906916
4.444	-0.337738	-0.900957
4.445	-0.334351	-0.895009
4.446	-0.330969	-0.889072
4.447	-0.327594	-0.883145
4.448	-0.324225	-0.877229
4.449	-0.320863	-0.871324
4.45	-0.317507	-0.865429
4.451	-0.314159	-0.859545
4.452	-0.310818	-0.853672
4.453	-0.307484	-0.84781
4.454	-0.304158	-0.841958
4.455	-0.300841	-0.836117
4.456	-0.297531	-0.830287
4.457	-0.29423	-0.824467
4.458	-0.290937	-0.818659
4.459	-0.287654	-0.812861
4.46	-0.284379	-0.807074
4.461	-0.281114	-0.801298
4.462	-0.277858	-0.795532
4.463	-0.274612	-0.789777
4.464	-0.271376	-0.784033
4.465	-0.268151	-0.7783
4.466	-0.264935	-0.772578
4.467	-0.261731	-0.766866
4.468	-0.258537	-0.761165
4.469	-0.255354	-0.755475
4.47	-0.252183	-0.749796
4.471	-0.249023	-0.744127
4.472	-0.245875	-0.738469
4.473	-0.242739	-0.732822
4.474	-0.239615	-0.727186
4.475	-0.236503	-0.72156
4.476	-0.233404	-0.715945
4.477	-0.230318	-0.710341
4.478	-0.227245	-0.704748
4.479	-0.224186	-0.699165
4.48	-0.221139	-0.693593
4.481	-0.218107	-0.688032
4.482	-0.215088	-0.682481
4.483	-0.212084	-0.676941
4.484	-0.209094	-0.671412
4.485	-0.206118	-0.665893
4.486	-0.203157	-0.660385
4.487	-0.200211	-0.654887
4.488	-0.197281	-0.649401
4.489	-0.194366	-0.643924
4.49	-0.191466	-0.638459
4.491	-0.188582	-0.633004
4.492	-0.185715	-0.627559
4.493	-0.182863	-0.622125
4.494	-0.180028	-0.616702
4.495	-0.177209	-0.611289
4.496	-0.174408	-0.605887
4.497	-0.171623	-0.600495
4.498	-0.168856	-0.595113
4.499	-0.166106	-0.589742
4.5	-0.163373	-0.584382
4.501	-0.160659	-0.579032
4.502	-0.157962	-0.573692
4.503	-0.155284	-0.568363
4.504	-0.152624	-0.563044
4.505	-0.149983	-0.557736
4.506	-0.14736	-0.552438
4.507	-0.144756	-0.54715
4.508	-0.142172	-0.541873
4.509	-0.139607	-0.536606
4.51	-0.137061	-0.53135
4.511	-0.134535	-0.526103
4.512	-0.132029	-0.520867
4.513	-0.129543	-0.515642
4.514	-0.127077	-0.510426
4.515	-0.124631	-0.505221
4.516	-0.122206	-0.500026
4.517	-0.119801	-0.494841
4.518	-0.117418	-0.489667
4.519	-0.115055	-0.484503
4.52	-0.112714	-0.479349
4.521	-0.110394	-0.474205
4.522	-0.108095	-0.469071
4.523	-0.105818	-0.463948
4.524	-0.103563	-0.458834
4.525	-0.10133	-0.453731
4.526	-0.099119	-0.448638
4.527	-0.0969301	-0.443555
4.528	-0.0947636	-0.438482
4.529	-0.0926195	-0.43342
